mm,dd,unit,price,yyyy,prod_spec,region,prod_name,date,price_numeric
09,23,美分/磅,49.34,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-23,49.34
09,22,美分/磅,49.16,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-22,49.16
09,19,美分/磅,50.02,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-19,50.02
09,18,美分/磅,50.56,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-18,50.56
09,17,美分/磅,51.23,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-17,51.23
09,16,美分/磅,52.68,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-16,52.68
09,15,美分/磅,51.75,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-15,51.75
09,12,美分/磅,51.37,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-12,51.37
09,11,美分/磅,50.81,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-11,50.81
09,10,美分/磅,50.21,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-10,50.21
09,09,美分/磅,49.69,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-09,49.69
09,08,美分/磅,50.72,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-08,50.72
09,05,美分/磅,50.55,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-05,50.55
09,04,美分/磅,51.22,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-04,51.22
09,03,美分/磅,51.15,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-03,51.15
09,02,美分/磅,51.96,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-02,51.96
09,01,美分/磅,51.96,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-09-01,51.96
08,29,美分/磅,51.46,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-29,51.46
08,28,美分/磅,51.74,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-28,51.74
08,27,美分/磅,52.46,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-27,52.46
08,26,美分/磅,52.75,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-26,52.75
08,25,美分/磅,54.30,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-25,54.3
08,22,美分/磅,54.83,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-22,54.83
08,21,美分/磅,53.63,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-21,53.63
08,20,美分/磅,51.19,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-20,51.19
08,19,美分/磅,51.67,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-19,51.67
08,18,美分/磅,53.26,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-18,53.26
08,15,美分/磅,53.17,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-15,53.17
08,14,美分/磅,51.98,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-14,51.98
08,13,美分/磅,53.34,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-13,53.34
08,12,美分/磅,53.29,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-12,53.29
08,11,美分/磅,53.28,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-11,53.28
08,08,美分/磅,52.75,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-08,52.75
08,07,美分/磅,53.53,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-07,53.53
08,06,美分/磅,53.78,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-06,53.78
08,05,美分/磅,53.83,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-05,53.83
08,04,美分/磅,54.49,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-04,54.49
08,01,美分/磅,54.71,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-08-01,54.71
07,31,美分/磅,55.57,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-31,55.57
07,30,美分/磅,56.49,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-30,56.49
07,29,美分/磅,57.53,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-29,57.53
07,28,美分/磅,56.54,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-28,56.54
07,25,美分/磅,56.48,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-25,56.48
07,24,美分/磅,56.66,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-24,56.66
07,23,美分/磅,56.13,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-23,56.13
07,22,美分/磅,55.62,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-22,55.62
07,21,美分/磅,56.06,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-21,56.06
07,18,美分/磅,55.81,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-18,55.81
07,17,美分/磅,56.21,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-17,56.21
07,16,美分/磅,54.81,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-16,54.81
07,15,美分/磅,54.55,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-15,54.55
07,14,美分/磅,54.40,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-14,54.4
07,11,美分/磅,54.40,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-11,54.4
07,10,美分/磅,53.66,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-10,53.66
07,09,美分/磅,53.34,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-09,53.34
07,08,美分/磅,54.10,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-08,54.1
07,07,美分/磅,54.06,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-07,54.06
07,03,美分/磅,54.69,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-03,54.69
07,02,美分/磅,55.05,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-02,55.05
07,01,美分/磅,53.75,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-07-01,53.75
06,30,美分/磅,52.50,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-30,52.5
06,27,美分/磅,52.44,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-27,52.44
06,26,美分/磅,52.51,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-26,52.51
06,25,美分/磅,51.81,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-25,51.81
06,24,美分/磅,52.16,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-24,52.16
06,23,美分/磅,53.23,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-23,53.23
06,20,美分/磅,54.46,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-20,54.46
06,18,美分/磅,54.76,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-18,54.76
06,17,美分/磅,54.78,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-17,54.78
06,16,美分/磅,55.10,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-16,55.1
06,13,美分/磅,50.60,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-13,50.6
06,12,美分/磅,47.60,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-12,47.6
06,11,美分/磅,48.01,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-11,48.01
06,10,美分/磅,47.78,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-10,47.78
06,09,美分/磅,47.37,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-09,47.37
06,06,美分/磅,47.49,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-06,47.49
06,05,美分/磅,46.64,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-05,46.64
06,04,美分/磅,46.80,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-04,46.8
06,03,美分/磅,46.80,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-03,46.8
06,02,美分/磅,46.27,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-06-02,46.27
05,30,美分/磅,46.88,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-30,46.88
05,29,美分/磅,48.38,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-29,48.38
05,28,美分/磅,48.92,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-28,48.92
05,27,美分/磅,49.56,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-27,49.56
05,23,美分/磅,49.34,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-23,49.34
05,22,美分/磅,49.10,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-22,49.1
05,21,美分/磅,49.82,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-21,49.82
05,20,美分/磅,49.49,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-20,49.49
05,19,美分/磅,49.43,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-19,49.43
05,16,美分/磅,48.92,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-16,48.92
05,15,美分/磅,49.31,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-15,49.31
05,14,美分/磅,51.61,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-14,51.61
05,13,美分/磅,51.09,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-13,51.09
05,12,美分/磅,49.48,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-12,49.48
05,09,美分/磅,48.14,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-09,48.14
05,08,美分/磅,48.02,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-08,48.02
05,07,美分/磅,46.94,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-07,46.94
05,06,美分/磅,47.97,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-06,47.97
05,05,美分/磅,48.36,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-05-05,48.36
04,30,美分/磅,48.36,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-30,48.36
04,29,美分/磅,48.36,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-29,48.36
04,28,美分/磅,49.90,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-28,49.9
04,25,美分/磅,49.27,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-25,49.27
04,24,美分/磅,49.64,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-24,49.64
04,23,美分/磅,47.90,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-23,47.9
04,22,美分/磅,47.57,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-22,47.57
04,21,美分/磅,47.81,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-21,47.81
04,17,美分/磅,47.86,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-17,47.86
04,16,美分/磅,47.47,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-16,47.47
04,15,美分/磅,47.32,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-15,47.32
04,14,美分/磅,46.31,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-14,46.31
04,11,美分/磅,47.34,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-11,47.34
04,10,美分/磅,46.31,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-10,46.31
04,09,美分/磅,46.18,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-09,46.18
04,08,美分/磅,44.93,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-08,44.93
04,07,美分/磅,45.14,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-07,45.14
04,04,美分/磅,45.83,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-04,45.83
04,03,美分/磅,47.05,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-03,47.05
04,02,美分/磅,48.49,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-02,48.49
04,01,美分/磅,47.43,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-04-01,47.43
03,31,美分/磅,44.88,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-31,44.88
03,28,美分/磅,45.15,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-28,45.15
03,27,美分/磅,44.26,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-27,44.26
03,26,美分/磅,42.63,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-26,42.63
03,25,美分/磅,42.29,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-25,42.29
03,24,美分/磅,42.14,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-24,42.14
03,21,美分/磅,42.00,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-21,42.0
03,20,美分/磅,42.70,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-20,42.7
03,19,美分/磅,42.35,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-19,42.35
03,18,美分/磅,42.53,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-18,42.53
03,17,美分/磅,42.09,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-17,42.09
03,14,美分/磅,40.99,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-14,40.99
03,13,美分/磅,40.77,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-13,40.77
03,12,美分/磅,41.17,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-12,41.17
03,11,美分/磅,41.42,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-11,41.42
03,10,美分/磅,41.70,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-10,41.7
03,07,美分/磅,42.86,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-07,42.86
03,06,美分/磅,42.59,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-06,42.59
03,05,美分/磅,42.43,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-05,42.43
03,04,美分/磅,42.26,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-04,42.26
03,03,美分/磅,42.89,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-03-03,42.89
02,28,美分/磅,43.52,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-28,43.52
02,27,美分/磅,44.74,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-27,44.74
02,26,美分/磅,44.96,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-26,44.96
02,25,美分/磅,45.43,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-25,45.43
02,24,美分/磅,45.69,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-24,45.69
02,21,美分/磅,46.80,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-21,46.8
02,20,美分/磅,47.25,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-20,47.25
02,19,美分/磅,46.29,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-19,46.29
02,18,美分/磅,47.29,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-18,47.29
02,17,美分/磅,45.76,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-17,45.76
02,14,美分/磅,46.06,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-14,46.06
02,13,美分/磅,46.24,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-13,46.24
02,12,美分/磅,45.65,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-12,45.65
02,11,美分/磅,46.12,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-11,46.12
02,10,美分/磅,45.72,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-10,45.72
02,07,美分/磅,45.97,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-07,45.97
02,06,美分/磅,45.39,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-06,45.39
02,05,美分/磅,45.08,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-05,45.08
02,04,美分/磅,45.75,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-04,45.75
02,03,美分/磅,46.50,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-02-03,46.5
01,31,美分/磅,46.10,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-31,46.1
01,30,美分/磅,44.97,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-30,44.97
01,29,美分/磅,44.96,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-29,44.96
01,28,美分/磅,45.12,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-28,45.12
01,27,美分/磅,44.99,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-27,44.99
01,24,美分/磅,45.21,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-24,45.21
01,23,美分/磅,45.03,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-23,45.03
01,22,美分/磅,44.41,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-22,44.41
01,21,美分/磅,45.76,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-21,45.76
01,20,美分/磅,45.33,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-20,45.33
01,17,美分/磅,45.68,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-17,45.68
01,16,美分/磅,45.02,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-16,45.02
01,15,美分/磅,46.26,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-15,46.26
01,14,美分/磅,45.72,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-14,45.72
01,13,美分/磅,45.46,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-13,45.46
01,10,美分/磅,45.04,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-10,45.04
01,09,美分/磅,42.27,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-09,42.27
01,08,美分/磅,41.10,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-08,41.1
01,07,美分/磅,40.71,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-07,40.71
01,06,美分/磅,39.75,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-06,39.75
01,03,美分/磅,39.39,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-03,39.39
01,02,美分/磅,39.71,2025,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2025-01-02,39.71
12,31,美分/磅,39.77,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-31,39.77
12,30,美分/磅,39.71,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-30,39.71
12,27,美分/磅,39.51,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-27,39.51
12,26,美分/磅,39.46,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-26,39.46
12,25,美分/磅,39.83,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-25,39.83
12,24,美分/磅,39.83,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-24,39.83
12,23,美分/磅,40.22,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-23,40.22
12,20,美分/磅,39.47,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-20,39.47
12,19,美分/磅,40.00,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-19,40.0
12,18,美分/磅,39.54,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-18,39.54
12,17,美分/磅,40.61,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-17,40.61
12,16,美分/磅,41.71,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-16,41.71
12,13,美分/磅,42.27,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-13,42.27
12,12,美分/磅,42.46,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-12,42.46
12,11,美分/磅,42.25,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-11,42.25
12,10,美分/磅,42.55,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-10,42.55
12,09,美分/磅,42.62,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-09,42.62
12,06,美分/磅,42.77,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-06,42.77
12,05,美分/磅,42.11,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-05,42.11
12,04,美分/磅,41.22,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-04,41.22
12,03,美分/磅,41.94,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-03,41.94
12,02,美分/磅,41.26,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-12-02,41.26
11,29,美分/磅,41.60,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-11-29,41.6
11,27,美分/磅,40.74,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-11-27,40.74
11,26,美分/磅,42.58,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-11-26,42.58
11,25,美分/磅,41.20,2024,芝加哥商品交易所最近期货收盘价,国际,豆油（CBT）,2024-11-25,41.2
