mm,dd,unit,price,yyyy,prod_spec,region,prod_name,date,price_numeric
08,05,元/吨,8283.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-08-05,8283.17
08,04,元/吨,8283.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-08-04,8283.17
08,01,元/吨,8239.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-08-01,8239.17
07,31,元/吨,8239.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-31,8239.17
07,30,元/吨,8265.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-30,8265.17
07,29,元/吨,8187.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-29,8187.18
07,28,元/吨,8213.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-28,8213.17
07,25,元/吨,8231.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-25,8231.17
07,24,元/吨,8113.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-24,8113.18
07,23,元/吨,8061.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-23,8061.19
07,22,元/吨,8051.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-22,8051.19
07,21,元/吨,8131.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-21,8131.18
07,18,元/吨,8137.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-18,8137.18
07,17,元/吨,8029.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-17,8029.19
07,16,元/吨,8027.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-16,8027.19
07,15,元/吨,8015.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-15,8015.19
07,14,元/吨,8049.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-14,8049.19
07,11,元/吨,7969.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-11,7969.2
07,10,元/吨,7969.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-10,7969.2
07,09,元/吨,8037.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-09,8037.19
07,08,元/吨,8037.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-08,8037.19
07,07,元/吨,8037.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-07,8037.19
07,04,元/吨,8037.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-04,8037.19
07,03,元/吨,8037.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-03,8037.19
07,02,元/吨,8037.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-02,8037.19
07,01,元/吨,8037.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-07-01,8037.19
06,30,元/吨,8067.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-30,8067.19
06,27,元/吨,8113.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-27,8113.18
06,26,元/吨,8103.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-26,8103.18
06,25,元/吨,8075.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-25,8075.19
06,24,元/吨,8109.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-24,8109.18
06,23,元/吨,8245.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-23,8245.17
06,20,元/吨,8277.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-20,8277.17
06,19,元/吨,8231.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-19,8231.17
06,18,元/吨,8137.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-18,8137.18
06,17,元/吨,8075.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-17,8075.19
06,16,元/吨,8035.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-16,8035.19
06,13,元/吨,7895.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-13,7895.21
06,12,元/吨,7835.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-12,7835.21
06,11,元/吨,7845.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-11,7845.21
06,10,元/吨,7885.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-10,7885.21
06,09,元/吨,7867.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-09,7867.21
06,06,元/吨,7799.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-06,7799.22
06,05,元/吨,7735.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-05,7735.22
06,04,元/吨,7747.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-04,7747.22
06,03,元/吨,7729.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-06-03,7729.22
05,30,元/吨,7699.23,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-30,7699.23
05,29,元/吨,7747.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-29,7747.22
05,28,元/吨,7771.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-28,7771.22
05,27,元/吨,7757.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-27,7757.22
05,26,元/吨,7761.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-26,7761.22
05,23,元/吨,7801.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-23,7801.21
05,22,元/吨,7775.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-22,7775.22
05,21,元/吨,7821.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-21,7821.21
05,20,元/吨,7801.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-20,7801.21
05,19,元/吨,7909.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-19,7909.2
05,16,元/吨,7949.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-16,7949.2
05,15,元/吨,7949.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-15,7949.2
05,14,元/吨,8029.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-14,8029.19
05,13,元/吨,7963.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-13,7963.2
05,12,元/吨,7969.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-12,7969.2
05,09,元/吨,7969.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-09,7969.2
05,08,元/吨,7925.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-08,7925.2
05,07,元/吨,7927.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-07,7927.2
05,06,元/吨,7883.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-06,7883.21
05,05,元/吨,7883.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-05-05,7883.21
04,30,元/吨,7883.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-30,7883.21
04,29,元/吨,7883.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-29,7883.21
04,28,元/吨,7911.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-28,7911.2
04,25,元/吨,7975.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-25,7975.2
04,24,元/吨,7883.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-24,7883.21
04,23,元/吨,7845.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-23,7845.21
04,22,元/吨,7799.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-22,7799.22
04,21,元/吨,7757.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-21,7757.22
04,18,元/吨,7753.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-18,7753.22
04,17,元/吨,7735.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-17,7735.22
04,16,元/吨,7713.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-16,7713.22
04,15,元/吨,7709.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-15,7709.22
04,14,元/吨,7733.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-14,7733.22
04,11,元/吨,7685.23,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-11,7685.23
04,10,元/吨,7639.23,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-10,7639.23
04,09,元/吨,7611.23,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-09,7611.23
04,08,元/吨,7661.23,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-08,7661.23
04,07,元/吨,7717.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-07,7717.22
04,04,元/吨,7953.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-04,7953.2
04,03,元/吨,7953.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-03,7953.2
04,02,元/吨,7995.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-02,7995.2
04,01,元/吨,7933.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-04-01,7933.2
03,31,元/吨,7967.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-31,7967.2
03,28,元/吨,7991.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-28,7991.2
03,27,元/吨,7899.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-27,7899.21
03,26,元/吨,7879.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-26,7879.21
03,25,元/吨,7905.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-25,7905.2
03,24,元/吨,7939.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-24,7939.2
03,21,元/吨,8021.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-21,8021.19
03,20,元/吨,8031.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-20,8031.19
03,19,元/吨,8093.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-19,8093.19
03,18,元/吨,8065.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-18,8065.19
03,17,元/吨,8089.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-17,8089.19
03,14,元/吨,8129.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-14,8129.18
03,13,元/吨,7799.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-13,7799.22
03,12,元/吨,8275.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-12,8275.17
03,11,元/吨,8275.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-11,8275.17
03,10,元/吨,8275.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-10,8275.17
03,07,元/吨,8275.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-07,8275.17
03,06,元/吨,8255.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-06,8255.17
03,05,元/吨,8255.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-05,8255.17
03,04,元/吨,8255.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-04,8255.17
03,03,元/吨,8255.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-03-03,8255.17
02,28,元/吨,8255.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-28,8255.17
02,27,元/吨,8175.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-27,8175.18
02,26,元/吨,8123.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-26,8123.18
02,25,元/吨,8171.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-25,8171.18
02,24,元/吨,8117.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-24,8117.18
02,21,元/吨,8141.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-21,8141.18
02,20,元/吨,8105.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-20,8105.18
02,19,元/吨,8085.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-19,8085.19
02,18,元/吨,8019.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-18,8019.19
02,17,元/吨,8081.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-17,8081.19
02,14,元/吨,8107.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-14,8107.18
02,13,元/吨,8131.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-13,8131.18
02,12,元/吨,8299.17,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-12,8299.17
02,11,元/吨,8355.16,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-11,8355.16
02,10,元/吨,8425.15,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-10,8425.15
02,07,元/吨,8359.16,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-07,8359.16
02,06,元/吨,8159.18,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-06,8159.18
02,05,元/吨,8041.19,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-02-05,8041.19
01,27,元/吨,7841.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-27,7841.21
01,24,元/吨,7797.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-24,7797.22
01,23,元/吨,7867.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-23,7867.21
01,22,元/吨,7921.20,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-22,7921.2
01,21,元/吨,7895.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-21,7895.21
01,20,元/吨,7779.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-20,7779.22
01,17,元/吨,7649.23,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-17,7649.23
01,16,元/吨,7769.22,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-16,7769.22
01,15,元/吨,7807.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-15,7807.21
01,14,元/吨,7553.24,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-14,7553.24
01,13,元/吨,7553.24,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-13,7553.24
01,10,元/吨,7553.24,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-10,7553.24
01,09,元/吨,7553.24,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-09,7553.24
01,08,元/吨,7559.24,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-08,7559.24
01,07,元/吨,7559.24,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-07,7559.24
01,06,元/吨,7679.23,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-06,7679.23
01,03,元/吨,7679.23,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-03,7679.23
01,02,元/吨,7829.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-02,7829.21
01,01,元/吨,7857.21,2025,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2025-01-01,7857.21
12,31,元/吨,7759.22,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-31,7759.22
12,30,元/吨,7775.22,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-30,7775.22
12,27,元/吨,7783.22,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-27,7783.22
12,26,元/吨,7723.22,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-26,7723.22
12,25,元/吨,7741.22,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-25,7741.22
12,24,元/吨,7681.23,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-24,7681.23
12,23,元/吨,7619.23,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-23,7619.23
12,20,元/吨,7563.24,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-20,7563.24
12,19,元/吨,7577.24,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-19,7577.24
12,18,元/吨,7809.21,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-18,7809.21
12,17,元/吨,7995.20,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-17,7995.2
12,16,元/吨,8025.19,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-16,8025.19
12,13,元/吨,8185.18,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-13,8185.18
12,12,元/吨,8083.19,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-12,8083.19
12,11,元/吨,8083.19,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-11,8083.19
12,10,元/吨,7949.20,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-10,7949.2
12,09,元/吨,7949.20,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-09,7949.2
12,06,元/吨,8019.19,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-06,8019.19
12,05,元/吨,8019.19,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-05,8019.19
12,04,元/吨,8019.19,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-04,8019.19
12,03,元/吨,8245.17,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-03,8245.17
12,02,元/吨,8245.17,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-12-02,8245.17
11,29,元/吨,8091.19,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-11-29,8091.19
11,28,元/吨,8067.19,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-11-28,8067.19
11,27,元/吨,8041.19,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-11-27,8041.19
11,26,元/吨,8035.19,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-11-26,8035.19
11,25,元/吨,8041.19,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-11-25,8041.19
11,22,元/吨,8075.19,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-11-22,8075.19
11,21,元/吨,8157.18,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-11-21,8157.18
11,20,元/吨,8207.17,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-11-20,8207.17
11,19,元/吨,8149.18,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-11-19,8149.18
11,18,元/吨,8215.17,2024,大连商品交易所最近合约收盘价,国内,豆油（大连期结）,2024-11-18,8215.17
